Date,Apple,Boeing,Nvdia,Palantir,Pfizer,Tesla,Netflix,Meta,Intel,LMT,Rivian
11/25/2020,$116.03 ,$217.61 ,$13.23 ,$29.05 ,$36.53 ,$191.33 ,$485.00 ,$275.59 ,$47.05 ,$378.34 ,
11/24/2020,$115.17 ,$218.49 ,$12.96 ,$23.82 ,$36.60 ,$185.13 ,$482.88 ,$276.92 ,$47.01 ,$378.48 ,
11/23/2020,$113.85 ,$211.53 ,$13.14 ,$21.04 ,$36.52 ,$173.95 ,$476.62 ,$268.43 ,$46.06 ,$370.85 ,
11/20/2020,$117.34 ,$199.62 ,$13.09 ,$18.15 ,$36.70 ,$163.20 ,$488.24 ,$269.70 ,$45.39 ,$368.02 ,
11/19/2020,$118.64 ,$205.67 ,$13.44 ,$18.98 ,$36.19 ,$166.42 ,$484.67 ,$272.94 ,$45.62 ,$376.46 ,
11/18/2020,$118.03 ,$203.30 ,$13.43 ,$17.90 ,$36.32 ,$162.21 ,$481.79 ,$271.97 ,$45.06 ,$377.56 ,
11/17/2020,$119.39 ,$210.05 ,$13.42 ,$17.85 ,$36.04 ,$147.20 ,$480.63 ,$275.00 ,$45.53 ,$375.90 ,
11/16/2020,$120.30 ,$202.40 ,$13.52 ,$15.93 ,$36.49 ,$136.03 ,$479.10 ,$278.96 ,$46.19 ,$377.13 ,
11/13/2020,$119.26 ,$187.11 ,$13.30 ,$15.80 ,$37.75 ,$136.17 ,$482.84 ,$276.95 ,$45.46 ,$375.14 ,
11/12/2020,$119.21 ,$176.72 ,$13.46 ,$14.58 ,$36.70 ,$137.25 ,$486.77 ,$275.08 ,$44.95 ,$367.89 ,
11/11/2020,$119.49 ,$182.15 ,$13.42 ,$15.96 ,$37.63 ,$139.04 ,$490.76 ,$276.48 ,$46.35 ,$369.28 ,
11/10/2020,$115.97 ,$188.69 ,$12.77 ,$14.00 ,$37.81 ,$136.79 ,$480.24 ,$272.43 ,$45.44 ,$371.28 ,
11/9/2020,$116.32 ,$179.36 ,$13.63 ,$14.67 ,$38.32 ,$140.42 ,$470.50 ,$278.77 ,$45.60 ,$363.95 ,
11/6/2020,$118.69 ,$157.74 ,$14.56 ,$13.83 ,$35.58 ,$143.32 ,$514.73 ,$293.41 ,$45.39 ,$361.27 ,
11/5/2020,$119.03 ,$157.09 ,$14.16 ,$11.88 ,$35.57 ,$146.03 ,$513.76 ,$294.68 ,$45.68 ,$364.70 ,
11/4/2020,$114.95 ,$151.63 ,$13.79 ,$10.72 ,$36.49 ,$140.33 ,$496.95 ,$287.38 ,$45.70 ,$372.16 ,
11/3/2020,$110.44 ,$153.65 ,$13.02 ,$10.50 ,$35.37 ,$141.30 ,$487.22 ,$265.30 ,$44.85 ,$363.44 ,
11/2/2020,$108.77 ,$148.60 ,$12.58 ,$10.54 ,$35.41 ,$133.50 ,$484.12 ,$261.36 ,$44.46 ,$352.42 ,
10/30/2020,$108.86 ,$144.39 ,$12.53 ,$10.13 ,$34.68 ,$129.35 ,$475.74 ,$263.11 ,$44.28 ,$350.13 ,
10/29/2020,$115.32 ,$148.29 ,$13.02 ,$10.75 ,$34.49 ,$136.94 ,$504.21 ,$280.83 ,$44.11 ,$352.44 ,
10/28/2020,$111.20 ,$148.14 ,$12.63 ,$10.85 ,$34.65 ,$135.34 ,$486.24 ,$267.67 ,$44.25 ,$350.86 ,
10/27/2020,$116.60 ,$155.24 ,$13.40 ,$10.95 ,$36.59 ,$141.56 ,$488.93 ,$283.29 ,$45.64 ,$362.43 ,
10/26/2020,$115.05 ,$160.83 ,$13.14 ,$9.95 ,$37.07 ,$140.09 ,$488.24 ,$277.11 ,$46.72 ,$368.55 ,
10/23/2020,$115.04 ,$167.36 ,$13.59 ,$9.49 ,$37.32 ,$140.21 ,$488.28 ,$284.79 ,$48.20 ,$374.33 ,
10/22/2020,$115.75 ,$169.07 ,$13.36 ,$9.68 ,$36.59 ,$141.93 ,$485.23 ,$278.12 ,$53.90 ,$368.96 ,
10/21/2020,$116.87 ,$163.86 ,$13.52 ,$9.20 ,$36.24 ,$140.88 ,$489.05 ,$278.73 ,$53.50 ,$367.14 ,
10/20/2020,$117.51 ,$167.24 ,$13.65 ,$9.27 ,$36.65 ,$140.65 ,$525.42 ,$267.56 ,$53.43 ,$372.21 ,
10/19/2020,$115.98 ,$167.11 ,$13.50 ,$9.57 ,$36.95 ,$143.61 ,$530.72 ,$261.40 ,$54.58 ,$383.71 ,
10/16/2020,$119.02 ,$167.35 ,$13.81 ,$9.71 ,$37.10 ,$146.56 ,$530.79 ,$265.93 ,$54.16 ,$386.50 ,
10/15/2020,$120.71 ,$164.24 ,$13.97 ,$9.91 ,$35.73 ,$149.63 ,$541.94 ,$266.72 ,$53.85 ,$386.12 ,
10/14/2020,$121.19 ,$163.24 ,$14.10 ,$9.34 ,$36.03 ,$153.77 ,$541.45 ,$271.82 ,$53.55 ,$390.72 ,
10/13/2020,$121.10 ,$162.14 ,$14.25 ,$9.47 ,$36.07 ,$148.88 ,$554.09 ,$276.14 ,$53.83 ,$388.95 ,
10/12/2020,$124.40 ,$167.35 ,$14.23 ,$9.89 ,$35.99 ,$147.43 ,$539.81 ,$275.75 ,$53.88 ,$388.92 ,
10/9/2020,$116.97 ,$167.33 ,$13.76 ,$9.95 ,$35.96 ,$144.67 ,$539.44 ,$264.45 ,$52.82 ,$385.93 ,
10/8/2020,$114.97 ,$168.00 ,$13.84 ,$10.00 ,$36.06 ,$141.97 ,$531.79 ,$263.76 ,$53.37 ,$388.59 ,
10/7/2020,$115.08 ,$164.61 ,$13.96 ,$10.00 ,$35.65 ,$141.77 ,$534.66 ,$258.12 ,$52.67 ,$382.94 ,
10/6/2020,$113.16 ,$159.54 ,$13.74 ,$9.90 ,$35.36 ,$137.99 ,$505.87 ,$258.66 ,$51.37 ,$376.46 ,
10/5/2020,$116.50 ,$171.20 ,$13.64 ,$9.03 ,$35.92 ,$141.89 ,$520.65 ,$264.65 ,$51.69 ,$383.96 ,
10/2/2020,$113.02 ,$168.08 ,$13.06 ,$9.20 ,$35.56 ,$138.36 ,$503.06 ,$259.94 ,$51.01 ,$380.58 ,
10/1/2020,$116.79 ,$167.86 ,$13.61 ,$9.46 ,$35.55 ,$149.39 ,$527.51 ,$266.63 ,$52.24 ,$380.89 ,
9/30/2020,$115.81 ,$165.26 ,$13.53 ,$9.50 ,$35.87 ,$143.00 ,$500.03 ,$261.90 ,$51.78 ,$383.28 ,
9/29/2020,$114.09 ,$163.60 ,$13.23 ,,$35.36 ,$139.69 ,$493.48 ,$261.79 ,$51.19 ,$388.74 ,
9/28/2020,$114.96 ,$166.08 ,$13.04 ,,$35.57 ,$140.40 ,$490.65 ,$256.82 ,$51.43 ,$390.51 ,
9/25/2020,$112.28 ,$156.03 ,$12.87 ,,$35.24 ,$135.78 ,$482.88 ,$254.82 ,$49.94 ,$386.70 ,
9/24/2020,$108.22 ,$146.05 ,$12.35 ,,$34.95 ,$129.26 ,$473.08 ,$249.53 ,$49.16 ,$378.76 ,
9/23/2020,$107.12 ,$151.18 ,$12.12 ,,$35.19 ,$126.79 ,$470.61 ,$249.02 ,$48.82 ,$383.24 ,
9/22/2020,$111.81 ,$156.80 ,$12.64 ,,$35.43 ,$141.41 ,$491.17 ,$254.75 ,$49.95 ,$388.42 ,
9/21/2020,$110.08 ,$156.35 ,$12.52 ,,$35.21 ,$149.80 ,$487.35 ,$248.15 ,$49.72 ,$379.61 ,
9/18/2020,$106.84 ,$161.14 ,$12.19 ,,$35.80 ,$147.38 ,$469.96 ,$252.53 ,$49.89 ,$395.14 ,
9/17/2020,$110.34 ,$167.53 ,$12.46 ,,$35.99 ,$141.14 ,$470.20 ,$254.82 ,$50.32 ,$395.94 ,
9/16/2020,$112.13 ,$167.46 ,$12.51 ,,$35.95 ,$147.25 ,$483.86 ,$263.52 ,$50.37 ,$395.58 ,
9/15/2020,$115.54 ,$163.49 ,$12.99 ,,$36.13 ,$149.92 ,$495.99 ,$272.42 ,$50.00 ,$392.55 ,
9/14/2020,$115.36 ,$165.35 ,$12.87 ,,$36.18 ,$139.87 ,$476.26 ,$266.15 ,$49.41 ,$393.75 ,
9/11/2020,$112.00 ,$160.23 ,$12.16 ,,$35.26 ,$124.24 ,$482.03 ,$266.61 ,$49.28 ,$389.45 ,
9/10/2020,$113.49 ,$157.69 ,$12.31 ,,$34.85 ,$123.78 ,$480.67 ,$268.09 ,$48.96 ,$379.11 ,
9/9/2020,$117.32 ,$160.78 ,$12.72 ,,$35.36 ,$122.09 ,$500.19 ,$273.72 ,$49.62 ,$385.24 ,
9/8/2020,$112.82 ,$161.08 ,$11.91 ,,$35.12 ,$110.07 ,$507.02 ,$271.16 ,$48.91 ,$380.23 ,
9/4/2020,$120.96 ,$171.05 ,$12.62 ,,$35.54 ,$139.44 ,$516.05 ,$282.73 ,$50.08 ,$385.02 ,
9/3/2020,$120.88 ,$168.77 ,$13.02 ,,$35.58 ,$135.67 ,$525.75 ,$291.12 ,$50.39 ,$386.29 ,
9/2/2020,$131.40 ,$174.78 ,$14.35 ,,$36.36 ,$149.12 ,$552.84 ,$302.50 ,$52.25 ,$398.07 ,
9/1/2020,$134.18 ,$172.10 ,$13.82 ,,$36.05 ,$158.35 ,$556.55 ,$295.44 ,$50.79 ,$386.81 ,
8/31/2020,$129.04 ,$171.82 ,$13.37 ,,$36.94 ,$166.11 ,$529.56 ,$293.20 ,$50.95 ,$390.26 ,
8/28/2020,$124.81 ,$175.80 ,$13.15 ,,$37.06 ,$147.56 ,$523.89 ,$293.66 ,$50.43 ,$395.59 ,
8/27/2020,$125.01 ,$174.20 ,$12.63 ,,$37.01 ,$149.25 ,$526.27 ,$293.22 ,$49.40 ,$395.02 ,
8/26/2020,$126.52 ,$171.90 ,$12.77 ,,$37.19 ,$143.54 ,$547.53 ,$303.91 ,$49.55 ,$395.44 ,
8/25/2020,$124.83 ,$174.73 ,$12.75 ,,$37.54 ,$134.89 ,$490.58 ,$280.82 ,$49.43 ,$394.84 ,
8/24/2020,$125.86 ,$178.27 ,$12.72 ,,$37.97 ,$134.28 ,$488.81 ,$271.39 ,$49.14 ,$395.04 ,
8/21/2020,$124.37 ,$167.50 ,$12.68 ,,$38.00 ,$136.67 ,$492.31 ,$267.01 ,$49.28 ,$389.57 ,
8/20/2020,$118.28 ,$169.58 ,$12.14 ,,$37.85 ,$133.46 ,$497.90 ,$269.01 ,$49.17 ,$387.88 ,
8/19/2020,$115.71 ,$169.27 ,$12.14 ,,$37.40 ,$125.24 ,$484.53 ,$262.59 ,$48.33 ,$390.05 ,
8/18/2020,$115.56 ,$170.23 ,$12.26 ,,$37.50 ,$125.81 ,$491.87 ,$262.34 ,$48.65 ,$390.26 ,
8/17/2020,$114.61 ,$172.01 ,$12.34 ,,$37.49 ,$122.38 ,$482.35 ,$261.16 ,$48.93 ,$388.96 ,
8/14/2020,$114.91 ,$178.08 ,$11.56 ,,$37.20 ,$110.05 ,$482.68 ,$261.24 ,$48.89 ,$391.42 ,
8/13/2020,$115.01 ,$174.73 ,$11.44 ,,$37.31 ,$108.07 ,$481.33 ,$261.30 ,$48.56 ,$389.24 ,
8/12/2020,$113.01 ,$175.44 ,$11.44 ,,$37.47 ,$103.65 ,$475.47 ,$259.89 ,$49.19 ,$392.44 ,
8/11/2020,$109.38 ,$180.13 ,$10.85 ,,$36.94 ,$91.63 ,$466.93 ,$256.13 ,$48.19 ,$391.96 ,
8/10/2020,$112.73 ,$179.41 ,$11.17 ,,$37.53 ,$94.57 ,$483.38 ,$263.00 ,$49.22 ,$389.26 ,
8/7/2020,$111.11 ,$170.02 ,$11.20 ,,$37.58 ,$96.85 ,$494.73 ,$268.44 ,$48.03 ,$385.62 ,
8/6/2020,$113.90 ,$172.20 ,$11.34 ,,$37.41 ,$99.31 ,$509.08 ,$265.28 ,$48.57 ,$379.74 ,
8/5/2020,$110.06 ,$174.28 ,$11.29 ,,$37.58 ,$99.00 ,$502.11 ,$249.12 ,$48.92 ,$383.50 ,
8/4/2020,$109.67 ,$165.07 ,$11.23 ,,$37.53 ,$99.13 ,$509.64 ,$249.83 ,$49.13 ,$377.99 ,
8/3/2020,$108.94 ,$162.27 ,$11.01 ,,$37.49 ,$99.00 ,$498.62 ,$251.96 ,$48.30 ,$377.10 ,
7/31/2020,$106.26 ,$158.00 ,$10.61 ,,$37.61 ,$95.38 ,$488.88 ,$253.67 ,$47.73 ,$378.97 ,
7/30/2020,$96.19 ,$161.95 ,$10.61 ,,$37.87 ,$99.17 ,$485.80 ,$234.50 ,$47.99 ,$381.72 ,
7/29/2020,$95.04 ,$166.01 ,$10.47 ,,$38.38 ,$99.94 ,$484.48 ,$233.29 ,$48.07 ,$387.30 ,
7/28/2020,$93.25 ,$170.84 ,$10.22 ,,$38.14 ,$98.43 ,$488.51 ,$230.12 ,$49.24 ,$386.66 ,
7/27/2020,$94.81 ,$170.21 ,$10.42 ,,$36.69 ,$102.64 ,$495.65 ,$233.50 ,$49.57 ,$382.09 ,
7/24/2020,$92.62 ,$173.76 ,$10.19 ,,$36.81 ,$94.47 ,$480.45 ,$230.71 ,$50.59 ,$386.21 ,
7/23/2020,$92.85 ,$176.45 ,$10.13 ,,$37.54 ,$100.87 ,$477.58 ,$232.60 ,$60.40 ,$387.62 ,
7/22/2020,$97.27 ,$179.79 ,$10.44 ,,$37.69 ,$106.16 ,$489.82 ,$239.87 ,$61.05 ,$394.08 ,
7/21/2020,$97.00 ,$178.63 ,$10.33 ,,$35.86 ,$104.56 ,$490.10 ,$241.75 ,$60.70 ,$375.12 ,
7/20/2020,$98.36 ,$174.42 ,$10.51 ,,$35.68 ,$109.53 ,$502.41 ,$245.42 ,$61.15 ,$365.53 ,
7/17/2020,$96.33 ,$175.66 ,$10.20 ,,$35.43 ,$100.06 ,$492.99 ,$242.03 ,$60.00 ,$368.50 ,
7/16/2020,$96.52 ,$178.70 ,$10.13 ,,$34.80 ,$100.04 ,$527.39 ,$240.93 ,$59.14 ,$365.88 ,
7/15/2020,$97.73 ,$187.94 ,$10.23 ,,$34.92 ,$103.07 ,$523.26 ,$240.28 ,$59.03 ,$364.56 ,
7/14/2020,$97.06 ,$179.96 ,$10.38 ,,$34.44 ,$101.12 ,$524.88 ,$239.73 ,$58.98 ,$355.66 ,
7/13/2020,$95.48 ,$175.65 ,$10.05 ,,$34.42 ,$99.80 ,$525.50 ,$239.00 ,$58.58 ,$353.06 ,
7/10/2020,$95.92 ,$178.44 ,$10.48 ,,$33.07 ,$102.98 ,$548.73 ,$245.07 ,$59.53 ,$349.25 ,
7/9/2020,$95.68 ,$173.28 ,$10.51 ,,$32.71 ,$92.95 ,$507.76 ,$244.50 ,$58.42 ,$339.96 ,
7/8/2020,$95.34 ,$180.08 ,$10.22 ,,$32.99 ,$91.06 ,$502.78 ,$243.58 ,$58.61 ,$350.23 ,
7/7/2020,$93.17 ,$178.88 ,$9.87 ,,$33.26 ,$92.66 ,$493.16 ,$240.86 ,$58.31 ,$353.27 ,
7/6/2020,$93.46 ,$187.91 ,$9.84 ,,$33.73 ,$91.44 ,$493.81 ,$240.28 ,$59.54 ,$362.59 ,
7/2/2020,$91.03 ,$180.81 ,$9.61 ,,$33.73 ,$80.58 ,$476.89 ,$233.42 ,$59.13 ,$362.00 ,
7/1/2020,$91.03 ,$180.32 ,$9.53 ,,$32.98 ,$74.64 ,$485.64 ,$237.55 ,$58.81 ,$360.42 ,
6/30/2020,$91.20 ,$183.30 ,$9.50 ,,$31.96 ,$71.99 ,$455.04 ,$227.07 ,$59.83 ,$364.92 ,
6/29/2020,$90.45 ,$194.49 ,$9.20 ,,$31.90 ,$67.29 ,$447.24 ,$220.64 ,$58.27 ,$367.50 ,
6/26/2020,$88.41 ,$170.01 ,$9.16 ,,$31.32 ,$63.98 ,$443.40 ,$216.08 ,$57.50 ,$356.76 ,
6/25/2020,$91.21 ,$174.88 ,$9.49 ,,$31.59 ,$65.73 ,$465.91 ,$235.68 ,$58.51 ,$362.82 ,
6/24/2020,$90.02 ,$176.69 ,$9.24 ,,$31.46 ,$64.06 ,$457.85 ,$234.02 ,$59.09 ,$359.82 ,
6/23/2020,$91.63 ,$187.88 ,$9.45 ,,$32.03 ,$66.79 ,$466.26 ,$242.24 ,$59.92 ,$371.70 ,
6/22/2020,$89.72 ,$188.52 ,$9.53 ,,$32.36 ,$66.29 ,$468.04 ,$239.22 ,$60.09 ,$375.96 ,
6/19/2020,$87.43 ,$187.02 ,$9.26 ,,$32.67 ,$66.73 ,$453.72 ,$238.79 ,$59.62 ,$372.20 ,
6/18/2020,$87.93 ,$192.29 ,$9.22 ,,$32.49 ,$66.93 ,$449.87 ,$235.94 ,$60.08 ,$378.39 ,
6/17/2020,$87.90 ,$192.54 ,$9.24 ,,$32.80 ,$66.12 ,$447.77 ,$235.53 ,$60.49 ,$382.11 ,
6/16/2020,$88.02 ,$197.77 ,$9.07 ,,$32.65 ,$65.48 ,$436.13 ,$235.65 ,$60.40 ,$382.77 ,
6/15/2020,$85.75 ,$190.94 ,$9.17 ,,$32.61 ,$66.06 ,$425.50 ,$232.50 ,$60.10 ,$373.28 ,
6/12/2020,$84.70 ,$189.51 ,$8.93 ,,$32.99 ,$62.35 ,$418.07 ,$228.58 ,$59.33 ,$381.87 ,
6/11/2020,$83.98 ,$170.00 ,$8.80 ,,$32.55 ,$64.86 ,$425.56 ,$224.43 ,$59.70 ,$383.88 ,
6/10/2020,$88.21 ,$203.41 ,$9.37 ,,$35.11 ,$68.34 ,$434.48 ,$236.73 ,$63.87 ,$403.77 ,
6/9/2020,$86.00 ,$216.74 ,$9.05 ,,$35.39 ,$62.71 ,$434.05 ,$238.67 ,$63.04 ,$408.56 ,
6/8/2020,$83.37 ,$230.50 ,$8.81 ,,$35.77 ,$63.33 ,$419.49 ,$231.40 ,$63.67 ,$414.30 ,
6/5/2020,$82.88 ,$205.43 ,$8.92 ,,$35.18 ,$59.04 ,$419.60 ,$230.77 ,$64.34 ,$410.75 ,
6/4/2020,$80.58 ,$184.30 ,$8.77 ,,$35.20 ,$57.63 ,$414.33 ,$226.29 ,$62.97 ,$403.67 ,
6/3/2020,$81.28 ,$173.16 ,$8.77 ,,$35.35 ,$58.86 ,$421.97 ,$230.16 ,$61.93 ,$402.63 ,
6/2/2020,$80.84 ,$153.31 ,$8.83 ,,$35.35 ,$58.77 ,$427.31 ,$232.72 ,$62.12 ,$389.77 ,
6/1/2020,$80.46 ,$151.39 ,$8.81 ,,$34.66 ,$59.87 ,$425.92 ,$231.91 ,$61.86 ,$388.96 ,
5/29/2020,$79.49 ,$145.85 ,$8.88 ,,$37.33 ,$55.67 ,$419.73 ,$225.09 ,$62.93 ,$388.44 ,
5/28/2020,$79.56 ,$149.82 ,$8.49 ,,$37.32 ,$53.72 ,$413.44 ,$225.46 ,$61.70 ,$398.44 ,
5/27/2020,$79.53 ,$149.52 ,$8.53 ,,$36.57 ,$54.68 ,$419.89 ,$229.14 ,$63.56 ,$397.12 ,
5/26/2020,$79.18 ,$144.73 ,$8.72 ,,$36.65 ,$54.59 ,$414.77 ,$232.20 ,$62.34 ,$372.20 ,
5/22/2020,$79.72 ,$137.53 ,$9.03 ,,$36.66 ,$54.46 ,$429.32 ,$234.91 ,$62.26 ,$369.00 ,
5/21/2020,$79.21 ,$139.00 ,$8.78 ,,$36.42 ,$55.17 ,$436.25 ,$231.39 ,$61.98 ,$368.82 ,
5/20/2020,$79.81 ,$133.32 ,$8.97 ,,$36.78 ,$54.37 ,$447.67 ,$229.97 ,$63.10 ,$362.51 ,
5/19/2020,$78.29 ,$130.44 ,$8.81 ,,$36.83 ,$53.87 ,$451.04 ,$216.88 ,$60.29 ,$371.48 ,
5/18/2020,$78.74 ,$135.44 ,$8.75 ,,$37.21 ,$54.24 ,$452.58 ,$213.19 ,$59.92 ,$377.54 ,
5/15/2020,$76.93 ,$120.00 ,$8.49 ,,$36.91 ,$53.28 ,$454.19 ,$210.88 ,$58.28 ,$360.40 ,
5/14/2020,$77.39 ,$122.52 ,$8.03 ,,$37.07 ,$53.56 ,$441.95 ,$206.81 ,$59.08 ,$356.28 ,
5/13/2020,$76.91 ,$121.50 ,$7.78 ,,$36.22 ,$52.73 ,$438.27 ,$205.10 ,$57.74 ,$364.18 ,
5/12/2020,$77.85 ,$125.22 ,$7.80 ,,$36.52 ,$53.96 ,$431.82 ,$210.10 ,$58.39 ,$371.11 ,
5/11/2020,$78.75 ,$128.91 ,$8.07 ,,$37.24 ,$54.09 ,$440.52 ,$213.18 ,$60.13 ,$376.56 ,
5/8/2020,$77.53 ,$133.44 ,$7.81 ,,$36.38 ,$54.63 ,$435.55 ,$212.35 ,$59.67 ,$378.40 ,
5/7/2020,$75.94 ,$128.65 ,$7.62 ,,$36.13 ,$52.00 ,$436.53 ,$211.26 ,$59.17 ,$376.54 ,
5/6/2020,$75.16 ,$121.86 ,$7.44 ,,$37.64 ,$52.17 ,$434.26 ,$208.47 ,$59.18 ,$378.58 ,
5/5/2020,$74.39 ,$125.40 ,$7.34 ,,$37.64 ,$51.21 ,$424.68 ,$207.07 ,$58.75 ,$390.30 ,
5/4/2020,$73.29 ,$131.46 ,$7.28 ,,$36.77 ,$50.75 ,$428.15 ,$205.26 ,$57.99 ,$380.16 ,
5/1/2020,$72.27 ,$133.37 ,$7.07 ,,$36.79 ,$46.75 ,$415.27 ,$202.27 ,$57.47 ,$383.47 ,
4/30/2020,$73.45 ,$141.02 ,$7.31 ,,$37.50 ,$52.13 ,$419.85 ,$204.71 ,$59.98 ,$389.06 ,
4/29/2020,$71.93 ,$139.00 ,$7.46 ,,$37.26 ,$53.37 ,$411.89 ,$194.19 ,$61.80 ,$387.91 ,
4/28/2020,$69.65 ,$131.30 ,$7.28 ,,$37.06 ,$51.27 ,$403.83 ,$182.91 ,$58.75 ,$384.73 ,
4/27/2020,$70.79 ,$128.68 ,$7.43 ,,$37.47 ,$53.25 ,$421.38 ,$187.50 ,$59.47 ,$378.57 ,
4/24/2020,$70.74 ,$128.98 ,$7.24 ,,$36.54 ,$48.34 ,$424.99 ,$190.07 ,$59.26 ,$381.77 ,
4/23/2020,$68.76 ,$137.74 ,$7.10 ,,$35.86 ,$47.04 ,$426.70 ,$185.13 ,$59.04 ,$376.73 ,
4/22/2020,$69.03 ,$134.97 ,$7.15 ,,$35.43 ,$48.81 ,$421.42 ,$182.28 ,$60.10 ,$380.40 ,
4/21/2020,$67.09 ,$136.33 ,$6.74 ,,$34.82 ,$45.78 ,$433.83 ,$170.80 ,$56.36 ,$373.44 ,
4/20/2020,$69.23 ,$143.61 ,$7.18 ,,$35.27 ,$49.76 ,$437.49 ,$178.24 ,$59.18 ,$383.21 ,
4/17/2020,$70.70 ,$154.00 ,$7.31 ,,$36.08 ,$50.26 ,$422.96 ,$179.24 ,$60.36 ,$401.51 ,
4/16/2020,$71.67 ,$134.24 ,$7.37 ,,$35.07 ,$49.68 ,$439.17 ,$176.25 ,$60.79 ,$377.88 ,
4/15/2020,$71.11 ,$145.98 ,$7.02 ,,$35.16 ,$48.66 ,$426.75 ,$176.97 ,$58.87 ,$374.38 ,
4/14/2020,$71.76 ,$141.00 ,$7.10 ,,$35.62 ,$47.33 ,$413.55 ,$178.17 ,$60.66 ,$380.03 ,
4/13/2020,$68.31 ,$147.33 ,$6.75 ,,$34.35 ,$43.40 ,$396.72 ,$174.79 ,$58.70 ,$369.94 ,
4/9/2020,$67.00 ,$151.84 ,$6.57 ,,$34.59 ,$38.20 ,$370.72 ,$175.19 ,$57.14 ,$371.00 ,
4/8/2020,$66.52 ,$146.87 ,$6.67 ,,$33.82 ,$36.59 ,$371.12 ,$174.28 ,$58.98 ,$361.41 ,
4/7/2020,$64.86 ,$141.58 ,$6.48 ,,$32.85 ,$36.36 ,$372.28 ,$168.83 ,$58.40 ,$355.28 ,
4/6/2020,$65.62 ,$148.77 ,$6.71 ,,$33.79 ,$34.42 ,$379.96 ,$165.55 ,$58.43 ,$367.95 ,
4/3/2020,$60.35 ,$124.52 ,$6.10 ,,$32.88 ,$32.00 ,$361.76 ,$154.18 ,$54.13 ,$350.50 ,
4/2/2020,$61.23 ,$123.27 ,$6.39 ,,$32.13 ,$30.30 ,$370.08 ,$158.19 ,$54.35 ,$353.96 ,
4/1/2020,$60.23 ,$130.70 ,$6.08 ,,$31.03 ,$32.10 ,$364.08 ,$159.60 ,$51.88 ,$338.52 ,
3/31/2020,$63.57 ,$149.14 ,$6.59 ,,$31.90 ,$34.93 ,$375.50 ,$166.80 ,$54.12 ,$338.95 ,
3/30/2020,$63.70 ,$152.28 ,$6.64 ,,$31.93 ,$33.48 ,$370.96 ,$165.95 ,$55.49 ,$348.85 ,
3/27/2020,$61.94 ,$162.00 ,$6.32 ,,$30.20 ,$34.29 ,$357.12 ,$156.79 ,$52.37 ,$348.38 ,
3/26/2020,$64.61 ,$180.55 ,$6.43 ,,$31.03 ,$35.21 ,$362.99 ,$163.34 ,$55.54 ,$350.33 ,
3/25/2020,$61.38 ,$158.73 ,$6.14 ,,$29.08 ,$35.95 ,$342.39 ,$156.21 ,$51.26 ,$319.67 ,
